movies,categories,run_time,screen_time,n_movies
5230,29,"[49, 153]","[25, 26]","[11, 15]"
6040,32,"[20, 30]","[26, 26]","[9, 9]"
4600,34,"[55, 66]","[26, 26]","[10, 10]"
6130,4,"[97, 121]","[26, 26]","[11, 11]"
3070,49,"[50, 100]","[24, 27]","[13, 14]"
5050,17,"[88, 102]","[25, 25]","[14, 14]"
1360,8,"[31, 41]","[25, 25]","[15, 15]"
5860,33,"[67, 80]","[28, 28]","[11, 11]"
6670,8,"[66, 167]","[24, 24]","[13, 15]"
1090,49,"[33, 35]","[26, 26]","[11, 11]"
1810,23,"[42, 46]","[25, 25]","[13, 13]"
9370,41,"[41, 57]","[24, 24]","[12, 12]"
10,15,"[2, 7]","[11, 14]","[4, 5]"
8740,48,"[148, 162]","[26, 26]","[13, 13]"
2800,12,"[72, 98]","[27, 27]","[15, 15]"
1810,37,"[28, 32]","[26, 26]","[11, 11]"
5860,27,"[86, 136]","[25, 25]","[11, 13]"
9460,21,"[135, 228]","[26, 26]","[14, 14]"
3700,50,"[40, 51]","[26, 26]","[13, 13]"
2080,50,"[49, 60]","[26, 26]","[12, 12]"
10,29,"[2, 6]","[13, 14]","[4, 5]"
7300,36,"[24, 43]","[27, 27]","[10, 10]"
6580,22,"[24, 39]","[24, 24]","[11, 11]"
7930,41,"[136, 152]","[24, 24]","[9, 9]"
1630,9,"[30, 71]","[25, 27]","[13, 13]"
6580,36,"[181, 206]","[24, 24]","[10, 10]"
7300,22,"[218, 233]","[26, 26]","[12, 12]"
9010,43,"[96, 259]","[26, 27]","[13, 14]"
2080,44,"[47, 63]","[24, 24]","[12, 12]"
3880,4,"[63, 73]","[25, 25]","[13, 13]"
9460,35,"[116, 138]","[25, 25]","[10, 10]"
5590,13,"[31, 147]","[25, 27]","[10, 13]"
3700,44,"[113, 119]","[27, 27]","[12, 12]"
8290,49,"[54, 65]","[25, 25]","[13, 13]"
8020,40,"[22, 149]","[25, 26]","[9, 13]"
460,24,"[28, 34]","[24, 24]","[12, 12]"
8110,8,"[71, 120]","[25, 25]","[13, 13]"
1540,48,"[27, 41]","[26, 26]","[11, 11]"
5320,10,"[131, 140]","[25, 25]","[12, 12]"
460,30,"[24, 36]","[25, 26]","[9, 11]"
5680,45,"[52, 65]","[25, 25]","[16, 16]"
7840,29,"[75, 97]","[27, 27]","[13, 13]"
1000,9,"[32, 42]","[24, 24]","[14, 14]"
370,44,"[19, 35]","[24, 25]","[11, 13]"
460,18,"[21, 29]","[27, 27]","[12, 12]"
5320,38,"[44, 51]","[25, 25]","[11, 11]"
6040,8,"[21, 61]","[24, 24]","[10, 10]"
1090,5,"[44, 60]","[25, 25]","[11, 11]"
6580,5,"[42, 136]","[25, 26]","[9, 10]"
7030,1,"[2, 12]","[3, 3]","[1, 1]"
5140,12,"[96, 119]","[24, 24]","[11, 11]"
370,50,"[25, 32]","[25, 25]","[11, 11]"
7840,15,"[67, 115]","[26, 28]","[11, 12]"
1900,26,"[67, 109]","[25, 25]","[17, 17]"
10000,34,"[130, 173]","[26, 26]","[13, 13]"
2530,28,"[41, 97]","[25, 26]","[11, 15]"
4060,14,"[131, 147]","[27, 27]","[13, 13]"
10000,20,"[185, 208]","[26, 26]","[14, 14]"
1900,32,"[20, 30]","[25, 25]","[12, 12]"
7660,45,"[40, 79]","[26, 26]","[9, 14]"
6490,27,"[19, 67]","[26, 26]","[12, 12]"
7210,33,"[64, 73]","[24, 24]","[14, 14]"
4060,28,"[42, 54]","[27, 27]","[11, 11]"
2530,14,"[31, 53]","[24, 26]","[10, 13]"
9100,46,"[166, 177]","[24, 24]","[15, 15]"
7210,27,"[74, 105]","[26, 26]","[13, 13]"
6490,33,"[16, 64]","[25, 26]","[11, 14]"
3610,41,"[56, 74]","[27, 27]","[14, 14]"
8650,4,"[154, 179]","[25, 25]","[14, 14]"
2980,1,"[1, 10]","[7, 7]","[3, 3]"
4420,16,"[48, 123]","[27, 28]","[12, 15]"
7750,19,"[88, 104]","[26, 26]","[13, 13]"
8920,38,"[21, 40]","[25, 25]","[12, 12]"
190,40,"[15, 21]","[25, 25]","[14, 14]"
9280,13,"[77, 111]","[24, 27]","[10, 13]"
2170,16,"[34, 44]","[25, 25]","[12, 12]"
4690,23,"[74, 87]","[24, 24]","[14, 14]"
4150,48,"[49, 61]","[26, 26]","[13, 13]"
8920,10,"[98, 114]","[24, 24]","[12, 12]"
7750,25,"[147, 177]","[26, 26]","[15, 15]"
7750,31,"[129, 148]","[26, 26]","[15, 15]"
3250,43,"[39, 53]","[24, 27]","[13, 14]"
910,16,"[26, 28]","[25, 25]","[13, 13]"
4690,37,"[140, 157]","[27, 27]","[15, 15]"
550,44,"[32, 39]","[24, 24]","[14, 14]"
6670,37,"[41, 98]","[24, 26]","[14, 14]"
9640,17,"[23, 39]","[24, 24]","[12, 12]"
8110,20,"[215, 226]","[24, 24]","[15, 15]"
7750,8,"[107, 135]","[25, 26]","[11, 15]"
5500,38,"[64, 77]","[24, 24]","[13, 13]"
3160,2,"[5, 14]","[12, 12]","[5, 5]"
7480,41,"[81, 95]","[26, 26]","[14, 14]"
8110,34,"[39, 85]","[25, 26]","[11, 12]"
7120,14,"[70, 84]","[26, 26]","[15, 15]"
6670,23,"[60, 75]","[24, 24]","[10, 10]"
8560,42,"[80, 137]","[25, 25]","[10, 11]"
2890,11,"[62, 75]","[24, 24]","[13, 13]"
550,50,"[30, 46]","[23, 23]","[15, 15]"
4960,44,"[92, 103]","[24, 24]","[11, 11]"
2890,39,"[44, 54]","[24, 24]","[12, 12]"
7390,35,"[101, 134]","[25, 26]","[10, 12]"
730,46,"[34, 42]","[24, 24]","[12, 12]"
1360,48,"[63, 71]","[26, 26]","[13, 13]"
5500,10,"[73, 107]","[24, 24]","[12, 12]"
3790,47,"[75, 87]","[24, 26]","[12, 14]"
7390,21,"[78, 92]","[25, 25]","[15, 15]"
4960,50,"[107, 125]","[25, 25]","[13, 13]"
7120,28,"[78, 93]","[26, 26]","[14, 14]"
3430,3,"[7, 20]","[13, 17]","[8, 8]"
9730,43,"[27, 41]","[27, 27]","[12, 12]"
8830,29,"[106, 121]","[26, 26]","[12, 12]"
5950,47,"[56, 101]","[24, 28]","[14, 15]"
3970,19,"[49, 63]","[26, 26]","[11, 11]"
4240,2,"[3, 10]","[9, 9]","[4, 4]"
1990,6,"[41, 49]","[24, 24]","[11, 11]"
8560,9,"[24, 63]","[25, 25]","[12, 13]"
4780,26,"[25, 85]","[24, 24]","[10, 10]"
640,12,"[35, 46]","[25, 25]","[10, 10]"
9550,41,"[74, 98]","[24, 24]","[13, 13]"
8830,15,"[105, 206]","[24, 25]","[11, 15]"
3970,31,"[14, 45]","[24, 24]","[9, 9]"
3340,46,"[108, 126]","[26, 26]","[15, 15]"
3970,25,"[105, 120]","[24, 24]","[12, 12]"
7930,2,"[17, 65]","[22, 25]","[9, 9]"
4780,32,"[38, 51]","[25, 25]","[13, 13]"
6760,32,"[23, 37]","[26, 26]","[11, 11]"
6400,18,"[27, 85]","[24, 26]","[11, 12]"
2710,22,"[49, 95]","[25, 25]","[14, 14]"
2260,40,"[42, 50]","[24, 24]","[11, 11]"
1990,25,"[28, 30]","[24, 24]","[8, 8]"
6310,44,"[83, 102]","[24, 24]","[16, 16]"
5770,17,"[28, 64]","[26, 26]","[10, 12]"
1990,31,"[52, 65]","[26, 26]","[14, 14]"
6310,50,"[113, 122]","[24, 24]","[14, 14]"
5410,29,"[65, 76]","[24, 24]","[11, 11]"
2710,36,"[47, 70]","[25, 25]","[12, 13]"
9910,13,"[54, 70]","[25, 25]","[10, 10]"
2980,14,"[54, 65]","[26, 26]","[13, 13]"
8470,47,"[43, 85]","[24, 25]","[12, 14]"
6760,26,"[46, 60]","[26, 26]","[12, 12]"
7030,11,"[127, 149]","[25, 25]","[12, 12]"
6400,24,"[14, 23]","[28, 28]","[11, 11]"
4240,22,"[61, 87]","[26, 26]","[10, 11]"
4870,41,"[104, 162]","[25, 25]","[12, 12]"
7030,39,"[136, 148]","[25, 25]","[15, 15]"
1990,19,"[36, 46]","[25, 25]","[12, 12]"
5590,2,"[3, 20]","[11, 11]","[5, 5]"
280,16,"[17, 19]","[23, 23]","[12, 12]"
5410,15,"[54, 71]","[26, 26]","[16, 16]"
2080,2,"[2, 10]","[8, 8]","[5, 5]"
4240,36,"[40, 147]","[24, 27]","[12, 15]"
2530,6,"[35, 44]","[24, 24]","[11, 11]"
9190,45,"[85, 127]","[24, 24]","[13, 13]"
6400,30,"[94, 116]","[27, 27]","[14, 14]"
2980,28,"[21, 130]","[26, 27]","[12, 13]"
2080,3,"[14, 22]","[22, 22]","[8, 8]"
5410,14,"[124, 143]","[25, 25]","[15, 15]"
280,17,"[18, 23]","[26, 26]","[11, 11]"
5590,3,"[27, 36]","[22, 22]","[11, 11]"
2980,29,"[55, 117]","[25, 26]","[12, 13]"
6400,31,"[59, 78]","[26, 26]","[14, 14]"
9190,44,"[68, 83]","[25, 25]","[12, 12]"
2530,7,"[58, 72]","[26, 27]","[12, 13]"
4240,37,"[66, 80]","[26, 26]","[13, 13]"
4870,40,"[29, 41]","[26, 26]","[11, 11]"
7030,38,"[18, 31]","[25, 25]","[10, 10]"
9190,50,"[16, 182]","[25, 25]","[10, 11]"
4240,23,"[122, 134]","[26, 26]","[12, 12]"
6400,25,"[79, 98]","[24, 24]","[12, 12]"
1990,18,"[52, 58]","[27, 27]","[13, 13]"
5410,28,"[86, 153]","[25, 27]","[12, 16]"
1990,30,"[64, 78]","[26, 26]","[14, 14]"
7030,10,"[42, 55]","[24, 24]","[14, 14]"
6760,27,"[90, 103]","[25, 25]","[15, 15]"
8470,46,"[19, 115]","[25, 26]","[11, 13]"
7390,1,"[2, 16]","[6, 6]","[3, 3]"
2710,37,"[45, 56]","[26, 26]","[11, 11]"
2980,15,"[26, 37]","[25, 25]","[9, 9]"
9910,12,"[14, 32]","[25, 25]","[12, 12]"
2260,41,"[82, 114]","[26, 26]","[13, 13]"
2710,23,"[101, 114]","[25, 25]","[11, 11]"
6400,19,"[69, 148]","[25, 26]","[15, 15]"
6760,33,"[86, 104]","[26, 26]","[13, 13]"
5770,16,"[103, 125]","[26, 26]","[12, 12]"
10000,1,"[2, 14]","[2, 2]","[2, 2]"
6310,45,"[91, 114]","[24, 26]","[13, 13]"
1990,24,"[32, 40]","[26, 26]","[13, 13]"
3970,24,"[35, 48]","[26, 26]","[13, 13]"
3340,47,"[43, 50]","[25, 25]","[12, 12]"
4780,33,"[32, 66]","[24, 26]","[13, 13]"
7930,3,"[83, 102]","[26, 26]","[10, 10]"
640,13,"[34, 40]","[24, 24]","[10, 10]"
4780,27,"[84, 101]","[26, 26]","[12, 12]"
1990,7,"[27, 81]","[24, 25]","[13, 14]"
8560,8,"[31, 53]","[25, 25]","[13, 13]"
4240,3,"[14, 22]","[22, 22]","[10, 10]"
8830,14,"[47, 87]","[24, 27]","[14, 14]"
3970,30,"[85, 105]","[24, 24]","[11, 11]"
9550,40,"[111, 151]","[24, 24]","[12, 12]"
3970,18,"[60, 75]","[24, 24]","[13, 13]"
5950,46,"[26, 70]","[26, 27]","[13, 14]"
9730,42,"[65, 76]","[27, 27]","[13, 13]"
8830,28,"[61, 73]","[24, 24]","[13, 13]"
3790,46,"[75, 123]","[25, 28]","[12, 12]"
5500,11,"[24, 36]","[26, 26]","[12, 12]"
1360,49,"[45, 56]","[25, 25]","[15, 15]"
3430,2,"[1, 13]","[7, 7]","[3, 3]"
7120,29,"[23, 34]","[26, 26]","[11, 11]"
7390,20,"[80, 96]","[24, 24]","[13, 13]"
7390,34,"[100, 112]","[24, 24]","[14, 14]"
2890,38,"[55, 66]","[26, 26]","[12, 12]"
4960,45,"[17, 71]","[25, 25]","[9, 12]"
730,47,"[36, 46]","[26, 26]","[12, 12]"
8110,35,"[122, 138]","[28, 28]","[12, 12]"
7480,40,"[106, 127]","[24, 24]","[12, 12]"
2890,10,"[73, 86]","[24, 25]","[11, 13]"
8560,43,"[88, 129]","[25, 25]","[12, 12]"
6670,22,"[58, 70]","[26, 26]","[12, 12]"
7120,15,"[32, 87]","[24, 25]","[11, 13]"
6670,36,"[84, 98]","[24, 24]","[12, 12]"
550,45,"[33, 34]","[24, 24]","[13, 13]"
3160,3,"[8, 22]","[18, 18]","[8, 8]"
5500,39,"[47, 61]","[24, 24]","[11, 11]"
7750,9,"[132, 147]","[25, 25]","[15, 15]"
8110,21,"[35, 53]","[24, 24]","[14, 14]"
9640,16,"[38, 50]","[26, 26]","[12, 12]"
910,17,"[35, 51]","[24, 25]","[10, 13]"
3250,42,"[90, 130]","[25, 25]","[14, 14]"
7750,30,"[13, 26]","[25, 25]","[10, 10]"
10,1,"[2, 6]","[10, 10]","[3, 3]"
4690,36,"[50, 138]","[25, 26]","[12, 14]"
4150,49,"[113, 141]","[26, 26]","[11, 11]"
4690,22,"[50, 63]","[25, 25]","[11, 11]"
2170,17,"[41, 51]","[25, 25]","[15, 15]"
7750,24,"[102, 200]","[25, 25]","[12, 13]"
8920,11,"[94, 113]","[24, 24]","[11, 11]"
190,41,"[14, 21]","[24, 24]","[8, 8]"
8920,39,"[137, 154]","[25, 25]","[11, 11]"
9280,12,"[54, 197]","[24, 26]","[10, 13]"
4420,17,"[46, 56]","[25, 25]","[14, 14]"
7750,18,"[58, 75]","[25, 25]","[15, 15]"
7210,26,"[23, 37]","[24, 24]","[9, 10]"
6490,32,"[63, 73]","[28, 28]","[12, 12]"
9100,47,"[111, 130]","[27, 27]","[14, 14]"
7660,50,"[45, 80]","[25, 28]","[12, 14]"
8650,5,"[38, 60]","[27, 27]","[12, 12]"
3610,40,"[52, 68]","[27, 27]","[13, 13]"
7660,44,"[129, 149]","[25, 25]","[14, 14]"
2530,15,"[21, 51]","[25, 26]","[13, 14]"
4060,29,"[34, 68]","[25, 25]","[12, 12]"
6490,26,"[66, 89]","[26, 26]","[11, 11]"
7210,32,"[145, 165]","[24, 24]","[13, 13]"
1900,33,"[21, 44]","[25, 25]","[12, 14]"
10000,21,"[55, 76]","[24, 24]","[13, 13]"
10000,35,"[23, 48]","[24, 24]","[12, 12]"
1900,27,"[35, 65]","[24, 25]","[12, 13]"
4060,15,"[55, 67]","[27, 27]","[13, 13]"
2530,29,"[38, 52]","[26, 26]","[14, 14]"
7840,14,"[110, 130]","[24, 24]","[11, 11]"
5140,13,"[59, 79]","[25, 26]","[12, 16]"
370,45,"[24, 30]","[22, 22]","[12, 12]"
6580,4,"[76, 91]","[24, 24]","[12, 12]"
1090,4,"[40, 50]","[25, 25]","[13, 13]"
6040,9,"[115, 131]","[26, 26]","[13, 13]"
5320,39,"[53, 118]","[24, 26]","[14, 14]"
460,19,"[20, 25]","[27, 27]","[12, 12]"
460,31,"[22, 37]","[24, 24]","[14, 14]"
5320,11,"[73, 85]","[24, 24]","[9, 9]"
1540,49,"[35, 51]","[24, 25]","[12, 13]"
1000,8,"[46, 56]","[23, 23]","[15, 15]"
7840,28,"[111, 150]","[24, 24]","[12, 12]"
5680,44,"[152, 166]","[25, 25]","[14, 14]"
8020,41,"[53, 133]","[25, 25]","[12, 13]"
5680,50,"[101, 114]","[28, 28]","[15, 15]"
8290,48,"[83, 107]","[25, 25]","[12, 12]"
8110,9,"[126, 149]","[25, 25]","[12, 12]"
460,25,"[20, 38]","[23, 26]","[12, 15]"
2080,45,"[31, 41]","[24, 24]","[10, 10]"
9010,42,"[120, 137]","[25, 25]","[14, 14]"
6580,37,"[54, 70]","[27, 27]","[14, 14]"
7300,23,"[39, 53]","[25, 26]","[10, 11]"
1630,8,"[40, 50]","[25, 25]","[14, 14]"
7930,40,"[24, 41]","[25, 25]","[11, 11]"
3700,45,"[106, 118]","[24, 24]","[12, 12]"
5590,12,"[38, 136]","[25, 26]","[11, 11]"
9460,34,"[128, 144]","[27, 27]","[14, 14]"
3880,5,"[79, 89]","[26, 26]","[14, 14]"
9460,20,"[40, 290]","[26, 27]","[11, 14]"
7300,37,"[122, 140]","[27, 27]","[13, 13]"
6580,23,"[155, 168]","[24, 24]","[11, 11]"
10,28,"[2, 2]","[11, 11]","[5, 5]"
2800,13,"[26, 87]","[25, 26]","[12, 15]"
8740,49,"[52, 60]","[25, 25]","[15, 15]"
5860,26,"[93, 106]","[25, 25]","[12, 12]"
1810,36,"[59, 70]","[27, 27]","[11, 11]"
8200,1,"[1, 11]","[1, 3]","[1, 1]"
1810,22,"[25, 37]","[26, 26]","[13, 13]"
1090,48,"[58, 73]","[23, 23]","[13, 13]"
6670,9,"[126, 142]","[27, 27]","[14, 14]"
5860,32,"[102, 155]","[25, 26]","[12, 12]"
1360,9,"[34, 44]","[26, 26]","[13, 13]"
10,14,"[3, 13]","[10, 10]","[3, 3]"
9370,40,"[114, 136]","[25, 25]","[15, 15]"
6130,5,"[34, 95]","[27, 27]","[11, 12]"
4600,35,"[162, 175]","[24, 24]","[14, 14]"
6040,33,"[78, 94]","[25, 25]","[11, 11]"
5230,28,"[149, 213]","[25, 27]","[15, 16]"
5050,16,"[100, 122]","[24, 24]","[12, 12]"
3070,48,"[31, 47]","[25, 25]","[14, 14]"
2440,41,"[62, 75]","[25, 25]","[12, 12]"
6220,19,"[26, 42]","[25, 25]","[12, 12]"
6040,27,"[44, 58]","[27, 27]","[14, 14]"
4600,21,"[68, 90]","[24, 24]","[14, 14]"
7480,1,"[2, 13]","[5, 5]","[3, 3]"
2350,35,"[31, 99]","[25, 26]","[12, 13]"
5230,14,"[58, 73]","[27, 27]","[12, 12]"
3790,3,"[33, 47]","[22, 22]","[9, 9]"
100,42,"[10, 11]","[24, 24]","[11, 11]"
6220,31,"[9, 172]","[25, 26]","[9, 13]"
6220,25,"[109, 121]","[28, 28]","[13, 13]"
7570,12,"[129, 148]","[28, 28]","[13, 13]"
2350,21,"[59, 69]","[26, 26]","[10, 10]"
2620,43,"[49, 92]","[24, 26]","[11, 13]"
7480,5,"[129, 146]","[25, 25]","[14, 14]"
4600,25,"[73, 93]","[25, 25]","[13, 13]"
5230,38,"[33, 50]","[24, 24]","[8, 8]"
2350,19,"[55, 88]","[24, 25]","[11, 14]"
6040,23,"[104, 116]","[26, 26]","[15, 15]"
2440,45,"[17, 29]","[24, 24]","[12, 12]"
1450,8,"[33, 42]","[26, 26]","[15, 15]"
5050,12,"[110, 123]","[25, 25]","[12, 12]"
6040,37,"[137, 168]","[24, 24]","[12, 12]"
6130,1,"[1, 15]","[5, 5]","[2, 2]"
4600,31,"[45, 60]","[24, 24]","[11, 11]"
9010,8,"[90, 162]","[24, 29]","[12, 13]"
2620,47,"[18, 26]","[27, 27]","[12, 12]"
2350,25,"[62, 70]","[25, 25]","[15, 15]"
4600,19,"[65, 83]","[24, 24]","[15, 15]"
7570,16,"[39, 84]","[24, 24]","[12, 13]"
6220,21,"[44, 58]","[25, 25]","[11, 11]"
8380,49,"[205, 246]","[26, 26]","[12, 12]"
6220,35,"[131, 154]","[25, 25]","[14, 14]"
100,46,"[11, 16]","[22, 23]","[9, 10]"
5230,10,"[90, 106]","[26, 26]","[11, 11]"
3790,7,"[115, 126]","[25, 25]","[10, 10]"
1450,48,"[75, 84]","[27, 27]","[12, 12]"
2350,31,"[29, 46]","[25, 26]","[10, 13]"
8290,9,"[94, 108]","[26, 26]","[11, 11]"
7930,50,"[111, 129]","[27, 27]","[13, 13]"
6580,27,"[28, 43]","[26, 26]","[11, 11]"
7300,33,"[91, 172]","[25, 26]","[14, 14]"
9460,24,"[141, 159]","[24, 24]","[12, 12]"
910,8,"[42, 53]","[24, 24]","[14, 14]"
3880,1,"[2, 10]","[8, 11]","[4, 4]"
9460,30,"[34, 53]","[24, 24]","[13, 13]"
3700,41,"[71, 84]","[25, 25]","[12, 12]"
5590,16,"[37, 51]","[27, 27]","[11, 11]"
7930,44,"[61, 292]","[25, 27]","[12, 14]"
7300,27,"[89, 113]","[26, 26]","[15, 15]"
6580,33,"[29, 39]","[25, 25]","[10, 10]"
10,38,"[1, 5]","[9, 9]","[3, 3]"
9010,46,"[114, 133]","[24, 25]","[10, 10]"
2080,41,"[51, 62]","[25, 25]","[10, 10]"
9370,44,"[42, 54]","[26, 26]","[12, 12]"
10,10,"[2, 3]","[13, 13]","[5, 5]"
5860,36,"[73, 87]","[25, 25]","[14, 14]"
9460,18,"[117, 149]","[26, 26]","[11, 11]"
1810,26,"[71, 84]","[27, 27]","[12, 12]"
8200,5,"[42, 71]","[24, 26]","[13, 15]"
1810,32,"[70, 75]","[27, 27]","[12, 12]"
5860,22,"[138, 147]","[27, 27]","[11, 11]"
9370,50,"[107, 119]","[25, 25]","[13, 13]"
2800,17,"[35, 57]","[24, 27]","[11, 11]"
370,41,"[24, 32]","[23, 23]","[11, 11]"
5140,17,"[36, 49]","[25, 25]","[12, 12]"
7840,10,"[70, 84]","[26, 26]","[15, 15]"
3160,49,"[42, 62]","[24, 25]","[9, 11]"
7030,4,"[112, 131]","[24, 24]","[14, 14]"
5320,29,"[53, 69]","[24, 24]","[10, 10]"
460,21,"[27, 30]","[26, 26]","[10, 10]"
7840,38,"[85, 217]","[26, 27]","[11, 13]"
8020,45,"[145, 158]","[26, 26]","[12, 12]"
5680,40,"[141, 164]","[26, 26]","[11, 11]"
5320,15,"[64, 132]","[25, 26]","[11, 12]"
460,35,"[28, 35]","[25, 25]","[11, 11]"
7210,36,"[132, 142]","[27, 27]","[12, 12]"
6490,22,"[52, 96]","[24, 24]","[10, 10]"
2530,11,"[63, 80]","[24, 24]","[13, 13]"
6220,9,"[135, 152]","[25, 25]","[13, 13]"
7660,40,"[96, 112]","[28, 28]","[11, 11]"
3610,50,"[136, 153]","[24, 24]","[13, 13]"
3610,44,"[59, 129]","[24, 25]","[11, 15]"
8650,1,"[3, 16]","[11, 11]","[4, 4]"
2980,4,"[29, 39]","[23, 23]","[12, 12]"
5950,9,"[15, 26]","[24, 24]","[11, 11]"
10000,19,"[26, 94]","[26, 27]","[12, 12]"
9100,43,"[97, 113]","[26, 26]","[12, 12]"
6490,36,"[79, 92]","[25, 25]","[15, 15]"
7210,22,"[48, 106]","[25, 26]","[12, 15]"
4060,39,"[96, 114]","[26, 26]","[11, 11]"
4060,11,"[41, 55]","[25, 25]","[12, 12]"
1900,23,"[32, 43]","[30, 30]","[11, 11]"
1180,49,"[20, 38]","[24, 25]","[11, 13]"
10000,31,"[204, 255]","[24, 24]","[12, 12]"
10000,25,"[139, 163]","[24, 24]","[12, 12]"
1900,37,"[18, 25]","[25, 25]","[9, 9]"
9370,9,"[59, 142]","[25, 26]","[11, 12]"
8650,48,"[192, 244]","[26, 26]","[12, 12]"
2530,39,"[30, 39]","[26, 26]","[12, 12]"
8920,15,"[74, 162]","[25, 26]","[13, 14]"
7750,20,"[213, 232]","[24, 24]","[12, 12]"
2170,13,"[51, 63]","[25, 25]","[11, 11]"
9460,9,"[42, 57]","[24, 26]","[11, 13]"
4690,26,"[53, 59]","[25, 25]","[12, 12]"
4690,32,"[101, 139]","[27, 27]","[16, 16]"
10,5,"[2, 5]","[16, 16]","[6, 6]"
7750,34,"[14, 43]","[25, 26]","[10, 14]"
910,13,"[32, 42]","[27, 27]","[15, 15]"
3250,46,"[121, 139]","[25, 25]","[13, 13]"
8920,29,"[194, 222]","[25, 25]","[9, 9]"
4420,13,"[53, 127]","[24, 27]","[11, 15]"
9280,16,"[44, 61]","[27, 27]","[13, 13]"
190,45,"[15, 23]","[22, 22]","[9, 9]"
730,43,"[29, 40]","[26, 26]","[15, 15]"
8110,19,"[33, 49]","[25, 26]","[12, 13]"
4960,41,"[23, 34]","[26, 26]","[10, 10]"
7120,39,"[116, 169]","[26, 26]","[11, 11]"
7390,30,"[107, 121]","[25, 25]","[13, 13]"
7390,24,"[35, 53]","[24, 25]","[11, 11]"
2890,28,"[57, 70]","[24, 24]","[13, 13]"
3430,6,"[108, 120]","[25, 25]","[14, 14]"
3790,42,"[62, 77]","[27, 27]","[14, 14]"
5500,15,"[30, 94]","[25, 27]","[13, 13]"
9640,12,"[87, 103]","[24, 24]","[11, 11]"
8110,25,"[76, 92]","[24, 24]","[13, 13]"
3160,7,"[12, 86]","[25, 26]","[11, 11]"
7480,50,"[22, 48]","[24, 24]","[12, 12]"
550,41,"[33, 40]","[24, 24]","[12, 12]"
6670,32,"[121, 137]","[25, 25]","[11, 11]"
7120,11,"[27, 83]","[24, 25]","[11, 15]"
6670,26,"[61, 73]","[24, 24]","[12, 12]"
8560,47,"[201, 219]","[25, 25]","[9, 9]"
7390,18,"[155, 210]","[25, 26]","[11, 12]"
2890,14,"[50, 63]","[24, 24]","[14, 14]"
5500,29,"[22, 35]","[25, 25]","[12, 12]"
7480,44,"[49, 64]","[25, 25]","[11, 11]"
8110,31,"[76, 112]","[24, 26]","[11, 16]"
9550,44,"[84, 107]","[25, 25]","[12, 12]"
3970,34,"[36, 46]","[25, 25]","[12, 12]"
8830,10,"[45, 66]","[25, 26]","[10, 14]"
4780,23,"[129, 172]","[25, 25]","[12, 12]"
640,17,"[17, 28]","[26, 26]","[10, 10]"
4240,7,"[93, 100]","[26, 26]","[13, 13]"
1990,3,"[37, 50]","[24, 24]","[13, 13]"
4780,37,"[83, 130]","[27, 27]","[12, 12]"
7930,7,"[120, 138]","[26, 26]","[13, 13]"
3340,43,"[99, 117]","[26, 26]","[12, 12]"
9550,50,"[82, 141]","[25, 28]","[11, 14]"
3970,20,"[74, 89]","[26, 26]","[17, 17]"
9730,46,"[122, 138]","[25, 25]","[12, 12]"
5950,42,"[59, 74]","[24, 24]","[12, 13]"
8830,38,"[103, 119]","[24, 24]","[12, 12]"
7300,9,"[52, 70]","[26, 26]","[14, 14]"
2980,39,"[36, 44]","[25, 25]","[14, 14]"
6400,21,"[96, 145]","[25, 27]","[12, 14]"
4240,27,"[43, 54]","[26, 26]","[13, 13]"
4870,44,"[91, 123]","[25, 25]","[15, 15]"
2530,3,"[40, 49]","[24, 24]","[9, 9]"
9190,40,"[42, 227]","[24, 27]","[11, 12]"
4240,33,"[83, 96]","[25, 25]","[15, 15]"
4870,50,"[103, 115]","[26, 26]","[13, 13]"
7030,28,"[39, 79]","[24, 26]","[11, 12]"
6400,35,"[131, 148]","[24, 24]","[12, 12]"
280,13,"[18, 21]","[21, 21]","[9, 9]"
5410,10,"[90, 104]","[24, 24]","[13, 13]"
5590,7,"[167, 179]","[27, 27]","[14, 14]"
1270,48,"[30, 38]","[25, 25]","[12, 12]"
4870,9,"[45, 59]","[26, 26]","[9, 9]"
2080,7,"[54, 60]","[26, 26]","[14, 14]"
6310,41,"[59, 71]","[24, 24]","[13, 13]"
5410,38,"[56, 73]","[24, 26]","[11, 13]"
1990,20,"[52, 59]","[26, 26]","[15, 15]"
10000,5,"[84, 98]","[26, 26]","[15, 15]"
5770,12,"[82, 98]","[25, 25]","[12, 12]"
6760,37,"[46, 82]","[26, 26]","[11, 14]"
2710,27,"[58, 69]","[25, 25]","[13, 13]"
2260,45,"[48, 58]","[25, 25]","[13, 13]"
9910,16,"[120, 153]","[26, 26]","[13, 13]"
2980,11,"[49, 85]","[26, 26]","[12, 12]"
2710,33,"[22, 37]","[24, 24]","[12, 12]"
7390,5,"[110, 122]","[24, 24]","[13, 13]"
8470,42,"[21, 198]","[26, 26]","[10, 13]"
6760,23,"[76, 88]","[26, 26]","[12, 12]"
7030,14,"[135, 152]","[25, 25]","[14, 14]"
1990,34,"[25, 26]","[24, 24]","[15, 15]"
7030,15,"[30, 93]","[25, 26]","[12, 13]"
6760,22,"[124, 143]","[26, 26]","[15, 15]"
2260,50,"[21, 32]","[27, 27]","[11, 11]"
8470,43,"[179, 202]","[24, 24]","[12, 12]"
7390,4,"[62, 78]","[25, 27]","[9, 13]"
