movies,categories,run_time,screen_time,n_movies
10000,36,"[158, 158]","[24, 24]","[24, 24]"
1900,24,"[39, 39]","[24, 24]","[24, 24]"
3880,49,"[72, 72]","[24, 24]","[24, 24]"
820,48,"[20, 20]","[24, 24]","[22, 22]"
1900,30,"[42, 42]","[24, 24]","[24, 24]"
10000,22,"[142, 142]","[24, 24]","[24, 24]"
7210,19,"[108, 108]","[24, 24]","[24, 24]"
6580,7,"[75, 75]","[24, 24]","[24, 24]"
1090,7,"[24, 24]","[24, 24]","[23, 23]"
370,46,"[10, 10]","[24, 24]","[17, 17]"
7840,17,"[106, 106]","[24, 24]","[24, 24]"
1720,48,"[46, 46]","[24, 24]","[24, 24]"
5140,10,"[69, 69]","[24, 24]","[24, 24]"
7030,3,"[25, 25]","[10, 10]","[10, 10]"
460,26,"[21, 21]","[25, 25]","[20, 20]"
8020,42,"[159, 159]","[24, 24]","[24, 24]"
5140,38,"[94, 94]","[24, 24]","[24, 24]"
5680,47,"[115, 115]","[24, 24]","[24, 24]"
2350,8,"[40, 40]","[24, 24]","[24, 24]"
5320,12,"[76, 76]","[24, 24]","[24, 24]"
460,32,"[11, 11]","[24, 24]","[17, 17]"
6580,20,"[105, 105]","[24, 24]","[24, 24]"
7300,34,"[124, 124]","[24, 24]","[24, 24]"
2800,38,"[63, 63]","[24, 24]","[24, 24]"
9460,23,"[135, 135]","[24, 24]","[24, 24]"
3700,46,"[76, 76]","[24, 24]","[24, 24]"
5590,11,"[76, 76]","[24, 24]","[24, 24]"
3880,6,"[49, 49]","[24, 24]","[24, 24]"
9460,37,"[157, 157]","[24, 24]","[24, 24]"
5860,19,"[93, 93]","[24, 24]","[24, 24]"
2080,46,"[50, 50]","[24, 24]","[23, 23]"
9010,41,"[148, 148]","[24, 24]","[24, 24]"
7300,20,"[112, 112]","[24, 24]","[24, 24]"
6580,34,"[113, 113]","[24, 24]","[24, 24]"
7930,43,"[134, 134]","[24, 24]","[24, 24]"
10,17,"[1, 1]","[16, 16]","[4, 4]"
9370,43,"[160, 160]","[24, 24]","[24, 24]"
1810,21,"[40, 40]","[24, 24]","[24, 24]"
5590,39,"[102, 102]","[24, 24]","[24, 24]"
5860,31,"[108, 108]","[24, 24]","[24, 24]"
5860,25,"[93, 93]","[24, 24]","[24, 24]"
1810,35,"[44, 44]","[24, 24]","[24, 24]"
8200,2,"[5, 5]","[5, 5]","[5, 5]"
2800,10,"[54, 54]","[24, 24]","[24, 24]"
6040,24,"[98, 98]","[24, 24]","[24, 24]"
4600,22,"[84, 84]","[24, 24]","[24, 24]"
7480,2,"[21, 21]","[7, 7]","[7, 7]"
2440,42,"[52, 52]","[24, 24]","[24, 24]"
5050,15,"[71, 71]","[24, 24]","[24, 24]"
7570,39,"[131, 131]","[24, 24]","[24, 24]"
6130,6,"[64, 64]","[24, 24]","[24, 24]"
4600,36,"[93, 93]","[24, 24]","[24, 24]"
6040,30,"[108, 108]","[24, 24]","[24, 24]"
2350,22,"[44, 44]","[24, 24]","[24, 24]"
6040,18,"[79, 79]","[24, 24]","[24, 24]"
2620,40,"[47, 47]","[24, 24]","[24, 24]"
6220,26,"[104, 104]","[24, 24]","[24, 24]"
7570,11,"[90, 90]","[24, 24]","[24, 24]"
100,41,"[13, 13]","[22, 22]","[12, 12]"
5050,29,"[95, 95]","[24, 24]","[24, 24]"
6220,32,"[109, 109]","[24, 24]","[24, 24]"
2350,36,"[39, 39]","[24, 24]","[24, 24]"
5230,17,"[68, 68]","[24, 24]","[24, 24]"
7570,13,"[97, 97]","[24, 24]","[24, 24]"
6220,24,"[99, 99]","[24, 24]","[24, 24]"
2620,42,"[59, 59]","[24, 24]","[24, 24]"
2350,20,"[45, 45]","[24, 24]","[24, 24]"
3790,2,"[7, 7]","[4, 4]","[4, 4]"
5230,15,"[79, 79]","[24, 24]","[24, 24]"
2350,34,"[51, 51]","[24, 24]","[24, 24]"
6220,30,"[96, 96]","[24, 24]","[24, 24]"
100,43,"[5, 5]","[23, 23]","[10, 10]"
6220,18,"[92, 92]","[24, 24]","[24, 24]"
2440,40,"[58, 58]","[24, 24]","[24, 24]"
4600,20,"[77, 77]","[24, 24]","[24, 24]"
6040,26,"[100, 100]","[24, 24]","[24, 24]"
5230,29,"[101, 101]","[24, 24]","[24, 24]"
6040,32,"[102, 102]","[24, 24]","[24, 24]"
4600,34,"[85, 85]","[24, 24]","[24, 24]"
6130,4,"[37, 37]","[13, 13]","[12, 12]"
3070,49,"[74, 74]","[24, 24]","[24, 24]"
5050,17,"[73, 73]","[24, 24]","[24, 24]"
1360,8,"[26, 26]","[24, 24]","[22, 22]"
5860,33,"[97, 97]","[24, 24]","[24, 24]"
6670,8,"[80, 80]","[24, 24]","[24, 24]"
1090,49,"[32, 32]","[24, 24]","[23, 23]"
1810,23,"[38, 38]","[24, 24]","[24, 24]"
9370,41,"[161, 161]","[24, 24]","[24, 24]"
10,15,"[1, 1]","[14, 14]","[5, 5]"
8740,48,"[151, 151]","[24, 24]","[24, 24]"
2800,12,"[47, 47]","[24, 24]","[24, 24]"
1810,37,"[41, 41]","[24, 24]","[24, 24]"
5860,27,"[102, 102]","[24, 24]","[24, 24]"
9460,21,"[141, 141]","[24, 24]","[24, 24]"
3700,50,"[76, 76]","[24, 24]","[24, 24]"
2080,50,"[39, 39]","[24, 24]","[24, 24]"
10,29,"[1, 1]","[10, 10]","[4, 4]"
7300,36,"[126, 126]","[24, 24]","[24, 24]"
6580,22,"[98, 98]","[24, 24]","[24, 24]"
7930,41,"[147, 147]","[24, 24]","[24, 24]"
1630,9,"[20, 20]","[24, 24]","[24, 24]"
6580,36,"[113, 113]","[24, 24]","[24, 24]"
7300,22,"[113, 113]","[24, 24]","[24, 24]"
9010,43,"[163, 163]","[24, 24]","[24, 24]"
2080,44,"[69, 69]","[24, 24]","[24, 24]"
3880,4,"[42, 42]","[22, 22]","[22, 22]"
9460,35,"[163, 163]","[24, 24]","[24, 24]"
5590,13,"[80, 80]","[24, 24]","[24, 24]"
3700,44,"[79, 79]","[24, 24]","[24, 24]"
8290,49,"[158, 158]","[24, 24]","[24, 24]"
8020,40,"[146, 146]","[24, 24]","[24, 24]"
460,24,"[17, 17]","[24, 24]","[19, 19]"
8110,8,"[95, 95]","[24, 24]","[24, 24]"
1540,48,"[46, 46]","[24, 24]","[24, 24]"
5320,10,"[62, 62]","[24, 24]","[24, 24]"
460,30,"[10, 10]","[24, 24]","[17, 17]"
5680,45,"[109, 109]","[24, 24]","[24, 24]"
7840,29,"[132, 132]","[24, 24]","[24, 24]"
1000,9,"[22, 22]","[24, 24]","[23, 23]"
370,44,"[18, 18]","[24, 24]","[17, 17]"
460,18,"[18, 18]","[24, 24]","[19, 19]"
5320,38,"[98, 98]","[24, 24]","[24, 24]"
6040,8,"[84, 84]","[24, 24]","[24, 24]"
1090,5,"[23, 23]","[25, 25]","[21, 21]"
6580,5,"[56, 56]","[18, 18]","[18, 18]"
7030,1,"[4, 4]","[1, 1]","[1, 1]"
5140,12,"[80, 80]","[24, 24]","[24, 24]"
370,50,"[19, 19]","[24, 24]","[18, 18]"
7840,15,"[107, 107]","[24, 24]","[24, 24]"
1900,26,"[40, 40]","[24, 24]","[24, 24]"
10000,34,"[158, 158]","[24, 24]","[24, 24]"
2530,28,"[54, 54]","[24, 24]","[24, 24]"
4060,14,"[51, 51]","[24, 24]","[24, 24]"
10000,20,"[144, 144]","[24, 24]","[24, 24]"
1900,32,"[34, 34]","[24, 24]","[23, 23]"
7660,45,"[141, 141]","[24, 24]","[24, 24]"
6490,27,"[111, 111]","[24, 24]","[24, 24]"
7210,33,"[114, 114]","[24, 24]","[24, 24]"
4060,28,"[76, 76]","[24, 24]","[24, 24]"
2530,14,"[43, 43]","[24, 24]","[24, 24]"
9100,46,"[165, 165]","[24, 24]","[24, 24]"
7210,27,"[122, 122]","[24, 24]","[24, 24]"
6490,33,"[106, 106]","[24, 24]","[24, 24]"
3610,41,"[77, 77]","[24, 24]","[24, 24]"
8650,4,"[81, 81]","[20, 20]","[20, 20]"
2980,1,"[6, 6]","[3, 3]","[3, 3]"
4420,16,"[66, 66]","[24, 24]","[24, 24]"
7750,19,"[99, 99]","[24, 24]","[24, 24]"
8920,38,"[147, 147]","[24, 24]","[24, 24]"
190,40,"[7, 7]","[24, 24]","[16, 16]"
9280,13,"[115, 115]","[24, 24]","[24, 24]"
2170,16,"[42, 42]","[24, 24]","[24, 24]"
4690,23,"[66, 66]","[24, 24]","[24, 24]"
4150,48,"[82, 82]","[24, 24]","[24, 24]"
8920,10,"[114, 114]","[24, 24]","[24, 24]"
7750,25,"[119, 119]","[24, 24]","[24, 24]"
7750,31,"[118, 118]","[24, 24]","[24, 24]"
3250,43,"[66, 66]","[24, 24]","[24, 24]"
910,16,"[16, 16]","[25, 25]","[22, 22]"
4690,37,"[83, 83]","[24, 24]","[24, 24]"
550,44,"[13, 13]","[24, 24]","[19, 19]"
6670,37,"[113, 113]","[24, 24]","[24, 24]"
9640,17,"[135, 135]","[24, 24]","[24, 24]"
8110,20,"[120, 120]","[24, 24]","[24, 24]"
7750,8,"[83, 83]","[24, 24]","[24, 24]"
5500,38,"[106, 106]","[24, 24]","[24, 24]"
3160,2,"[8, 8]","[5, 5]","[5, 5]"
7480,41,"[138, 138]","[24, 24]","[24, 24]"
8110,34,"[137, 137]","[24, 24]","[24, 24]"
7120,14,"[96, 96]","[24, 24]","[24, 24]"
6670,23,"[102, 102]","[24, 24]","[24, 24]"
8560,42,"[143, 143]","[24, 24]","[24, 24]"
2890,11,"[48, 48]","[24, 24]","[24, 24]"
550,50,"[23, 23]","[24, 24]","[20, 20]"
4960,44,"[98, 98]","[24, 24]","[24, 24]"
2890,39,"[62, 62]","[24, 24]","[24, 24]"
7390,35,"[125, 125]","[24, 24]","[24, 24]"
730,46,"[23, 23]","[24, 24]","[20, 20]"
1360,48,"[27, 27]","[24, 24]","[24, 24]"
5500,10,"[73, 73]","[24, 24]","[24, 24]"
3790,47,"[71, 71]","[24, 24]","[24, 24]"
7390,21,"[110, 110]","[24, 24]","[24, 24]"
4960,50,"[100, 100]","[24, 24]","[24, 24]"
7120,28,"[111, 111]","[24, 24]","[24, 24]"
3430,3,"[14, 14]","[8, 8]","[8, 8]"
9730,43,"[172, 172]","[24, 24]","[24, 24]"
8830,29,"[148, 148]","[24, 24]","[24, 24]"
5950,47,"[115, 115]","[24, 24]","[24, 24]"
3970,19,"[56, 56]","[24, 24]","[24, 24]"
4240,2,"[7, 7]","[4, 4]","[4, 4]"
1990,6,"[30, 30]","[24, 24]","[23, 23]"
8560,9,"[96, 96]","[24, 24]","[24, 24]"
4780,26,"[81, 81]","[24, 24]","[24, 24]"
640,12,"[17, 17]","[24, 24]","[21, 21]"
9550,41,"[160, 160]","[24, 24]","[24, 24]"
8830,15,"[118, 118]","[24, 24]","[24, 24]"
3970,31,"[69, 69]","[24, 24]","[24, 24]"
3340,46,"[68, 68]","[24, 24]","[24, 24]"
3970,25,"[59, 59]","[24, 24]","[24, 24]"
7930,2,"[22, 22]","[9, 9]","[9, 9]"
4780,32,"[85, 85]","[24, 24]","[24, 24]"
6760,32,"[114, 114]","[24, 24]","[24, 24]"
6400,18,"[85, 85]","[24, 24]","[24, 24]"
2710,22,"[48, 48]","[24, 24]","[24, 24]"
2260,40,"[52, 52]","[24, 24]","[24, 24]"
1990,25,"[40, 40]","[24, 24]","[24, 24]"
6310,44,"[109, 109]","[24, 24]","[24, 24]"
5770,17,"[85, 85]","[24, 24]","[24, 24]"
1990,31,"[43, 43]","[24, 24]","[24, 24]"
6310,50,"[118, 118]","[24, 24]","[24, 24]"
5410,29,"[93, 93]","[24, 24]","[24, 24]"
2710,36,"[57, 57]","[24, 24]","[24, 24]"
9910,13,"[133, 133]","[24, 24]","[24, 24]"
2980,14,"[47, 47]","[24, 24]","[24, 24]"
8470,47,"[146, 146]","[24, 24]","[24, 24]"
6760,26,"[114, 114]","[24, 24]","[24, 24]"
7030,11,"[88, 88]","[24, 24]","[24, 24]"
6400,24,"[99, 99]","[24, 24]","[24, 24]"
4240,22,"[71, 71]","[24, 24]","[24, 24]"
4870,41,"[95, 95]","[24, 24]","[24, 24]"
7030,39,"[116, 116]","[24, 24]","[24, 24]"
1990,19,"[41, 41]","[24, 24]","[24, 24]"
5590,2,"[11, 11]","[5, 5]","[5, 5]"
280,16,"[7, 7]","[25, 25]","[15, 15]"
5410,15,"[67, 67]","[24, 24]","[24, 24]"
2080,2,"[6, 6]","[5, 5]","[5, 5]"
4240,36,"[81, 81]","[24, 24]","[24, 24]"
2530,6,"[38, 38]","[24, 24]","[24, 24]"
9190,45,"[167, 167]","[24, 24]","[24, 24]"
6400,30,"[109, 109]","[24, 24]","[24, 24]"
2980,28,"[56, 56]","[24, 24]","[24, 24]"
2080,3,"[8, 8]","[9, 9]","[8, 8]"
5410,14,"[80, 80]","[24, 24]","[24, 24]"
280,17,"[7, 7]","[23, 23]","[15, 15]"
5590,3,"[23, 23]","[11, 11]","[11, 11]"
2980,29,"[46, 46]","[24, 24]","[24, 24]"
6400,31,"[99, 99]","[24, 24]","[24, 24]"
9190,44,"[176, 176]","[24, 24]","[24, 24]"
2530,7,"[38, 38]","[24, 24]","[24, 24]"
4240,37,"[79, 79]","[24, 24]","[24, 24]"
4870,40,"[88, 88]","[24, 24]","[24, 24]"
7030,38,"[123, 123]","[24, 24]","[24, 24]"
9190,50,"[165, 165]","[24, 24]","[24, 24]"
4240,23,"[75, 75]","[24, 24]","[24, 24]"
6400,25,"[92, 92]","[24, 24]","[24, 24]"
1990,18,"[39, 39]","[24, 24]","[24, 24]"
5410,28,"[76, 76]","[24, 24]","[24, 24]"
1990,30,"[41, 41]","[24, 24]","[24, 24]"
7030,10,"[89, 89]","[24, 24]","[24, 24]"
6760,27,"[105, 105]","[24, 24]","[24, 24]"
8470,46,"[153, 153]","[24, 24]","[24, 24]"
7390,1,"[6, 6]","[3, 3]","[3, 3]"
2710,37,"[59, 59]","[24, 24]","[24, 24]"
2980,15,"[47, 47]","[24, 24]","[24, 24]"
9910,12,"[125, 125]","[24, 24]","[24, 24]"
2260,41,"[49, 49]","[24, 24]","[24, 24]"
2710,23,"[51, 51]","[24, 24]","[24, 24]"
6400,19,"[102, 102]","[24, 24]","[24, 24]"
6760,33,"[110, 110]","[24, 24]","[24, 24]"
5770,16,"[89, 89]","[24, 24]","[24, 24]"
10000,1,"[5, 5]","[2, 2]","[2, 2]"
6310,45,"[118, 118]","[24, 24]","[24, 24]"
1990,24,"[33, 33]","[24, 24]","[24, 24]"
3970,24,"[58, 58]","[24, 24]","[24, 24]"
3340,47,"[71, 71]","[24, 24]","[24, 24]"
4780,33,"[84, 84]","[24, 24]","[24, 24]"
7930,3,"[39, 39]","[15, 15]","[15, 15]"
640,13,"[11, 11]","[24, 24]","[20, 20]"
4780,27,"[86, 86]","[24, 24]","[24, 24]"
1990,7,"[21, 21]","[24, 24]","[24, 24]"
8560,8,"[101, 101]","[24, 24]","[24, 24]"
4240,3,"[12, 12]","[10, 10]","[10, 10]"
8830,14,"[110, 110]","[24, 24]","[24, 24]"
3970,30,"[78, 78]","[24, 24]","[24, 24]"
9550,40,"[169, 169]","[24, 24]","[24, 24]"
3970,18,"[68, 68]","[24, 24]","[24, 24]"
5950,46,"[110, 110]","[24, 24]","[24, 24]"
9730,42,"[173, 173]","[24, 24]","[24, 24]"
8830,28,"[136, 136]","[24, 24]","[24, 24]"
3790,46,"[78, 78]","[24, 24]","[24, 24]"
5500,11,"[71, 71]","[24, 24]","[24, 24]"
1360,49,"[36, 36]","[24, 24]","[24, 24]"
3430,2,"[6, 6]","[3, 3]","[3, 3]"
7120,29,"[112, 112]","[24, 24]","[24, 24]"
7390,20,"[116, 116]","[24, 24]","[24, 24]"
7390,34,"[114, 114]","[24, 24]","[24, 24]"
2890,38,"[61, 61]","[24, 24]","[24, 24]"
4960,45,"[103, 103]","[24, 24]","[24, 24]"
730,47,"[24, 24]","[24, 24]","[20, 20]"
8110,35,"[136, 136]","[24, 24]","[24, 24]"
7480,40,"[140, 140]","[24, 24]","[24, 24]"
2890,10,"[47, 47]","[24, 24]","[24, 24]"
8560,43,"[154, 154]","[24, 24]","[24, 24]"
6670,22,"[106, 106]","[24, 24]","[24, 24]"
7120,15,"[95, 95]","[24, 24]","[24, 24]"
6670,36,"[114, 114]","[24, 24]","[24, 24]"
550,45,"[22, 22]","[25, 25]","[17, 17]"
3160,3,"[12, 12]","[8, 8]","[8, 8]"
5500,39,"[98, 98]","[24, 24]","[24, 24]"
7750,9,"[92, 92]","[24, 24]","[24, 24]"
8110,21,"[122, 122]","[24, 24]","[24, 24]"
9640,16,"[125, 125]","[24, 24]","[24, 24]"
910,17,"[25, 25]","[24, 24]","[22, 22]"
3250,42,"[68, 68]","[24, 24]","[24, 24]"
7750,30,"[124, 124]","[24, 24]","[24, 24]"
10,1,"[0, 0]","[10, 10]","[3, 3]"
4690,36,"[82, 82]","[24, 24]","[24, 24]"
4150,49,"[76, 76]","[24, 24]","[24, 24]"
4690,22,"[77, 77]","[24, 24]","[24, 24]"
2170,17,"[41, 41]","[24, 24]","[24, 24]"
7750,24,"[121, 121]","[24, 24]","[24, 24]"
8920,11,"[106, 106]","[24, 24]","[24, 24]"
190,41,"[6, 6]","[24, 24]","[14, 14]"
8920,39,"[155, 155]","[24, 24]","[24, 24]"
9280,12,"[120, 120]","[24, 24]","[24, 24]"
4420,17,"[67, 67]","[24, 24]","[24, 24]"
7750,18,"[109, 109]","[24, 24]","[24, 24]"
7210,26,"[107, 107]","[24, 24]","[24, 24]"
6490,32,"[107, 107]","[24, 24]","[24, 24]"
9100,47,"[156, 156]","[24, 24]","[24, 24]"
7660,50,"[153, 153]","[24, 24]","[24, 24]"
8650,5,"[82, 82]","[24, 24]","[24, 24]"
3610,40,"[74, 74]","[24, 24]","[24, 24]"
7660,44,"[140, 140]","[24, 24]","[24, 24]"
2530,15,"[43, 43]","[24, 24]","[24, 24]"
4060,29,"[79, 79]","[24, 24]","[24, 24]"
6490,26,"[106, 106]","[24, 24]","[24, 24]"
7210,32,"[125, 125]","[24, 24]","[24, 24]"
1900,33,"[34, 34]","[24, 24]","[24, 24]"
10000,21,"[145, 145]","[24, 24]","[24, 24]"
10000,35,"[166, 166]","[24, 24]","[24, 24]"
1900,27,"[42, 42]","[24, 24]","[24, 24]"
4060,15,"[63, 63]","[24, 24]","[24, 24]"
2530,29,"[50, 50]","[24, 24]","[24, 24]"
7840,14,"[104, 104]","[24, 24]","[24, 24]"
5140,13,"[74, 74]","[24, 24]","[24, 24]"
370,45,"[16, 16]","[24, 24]","[19, 19]"
6580,4,"[48, 48]","[17, 17]","[17, 17]"
1090,4,"[13, 13]","[17, 17]","[16, 16]"
6040,9,"[80, 80]","[24, 24]","[24, 24]"
5320,39,"[99, 99]","[24, 24]","[24, 24]"
460,19,"[18, 18]","[25, 25]","[19, 19]"
460,31,"[21, 21]","[24, 24]","[18, 18]"
5320,11,"[63, 63]","[24, 24]","[24, 24]"
1540,49,"[42, 42]","[24, 24]","[24, 24]"
1000,8,"[22, 22]","[24, 24]","[22, 22]"
7840,28,"[117, 117]","[24, 24]","[24, 24]"
5680,44,"[108, 108]","[24, 24]","[24, 24]"
8020,41,"[135, 135]","[24, 24]","[24, 24]"
5680,50,"[105, 105]","[24, 24]","[24, 24]"
8290,48,"[146, 146]","[24, 24]","[24, 24]"
8110,9,"[88, 88]","[24, 24]","[24, 24]"
460,25,"[20, 20]","[24, 24]","[23, 23]"
2080,45,"[47, 47]","[24, 24]","[24, 24]"
9010,42,"[163, 163]","[24, 24]","[24, 24]"
6580,37,"[117, 117]","[24, 24]","[24, 24]"
7300,23,"[108, 108]","[24, 24]","[24, 24]"
1630,8,"[19, 19]","[24, 24]","[21, 21]"
7930,40,"[131, 131]","[24, 24]","[24, 24]"
3700,45,"[80, 80]","[24, 24]","[24, 24]"
5590,12,"[78, 78]","[24, 24]","[24, 24]"
9460,34,"[149, 149]","[24, 24]","[24, 24]"
3880,5,"[46, 46]","[24, 24]","[24, 24]"
9460,20,"[151, 151]","[24, 24]","[24, 24]"
7300,37,"[131, 131]","[24, 24]","[24, 24]"
6580,23,"[105, 105]","[24, 24]","[24, 24]"
10,28,"[6, 6]","[10, 10]","[5, 5]"
2800,13,"[50, 50]","[24, 24]","[24, 24]"
8740,49,"[165, 165]","[24, 24]","[24, 24]"
5860,26,"[97, 97]","[24, 24]","[24, 24]"
1810,36,"[40, 40]","[24, 24]","[24, 24]"
8200,1,"[1, 1]","[1, 1]","[1, 1]"
1810,22,"[37, 37]","[24, 24]","[24, 24]"
1090,48,"[33, 33]","[24, 24]","[24, 24]"
6670,9,"[81, 81]","[24, 24]","[24, 24]"
5860,32,"[102, 102]","[24, 24]","[24, 24]"
1360,9,"[28, 28]","[24, 24]","[23, 23]"
10,14,"[1, 1]","[12, 12]","[3, 3]"
9370,40,"[176, 176]","[24, 24]","[24, 24]"
6130,5,"[58, 58]","[21, 21]","[21, 21]"
4600,35,"[86, 86]","[24, 24]","[24, 24]"
6040,33,"[105, 105]","[24, 24]","[24, 24]"
5230,28,"[90, 90]","[24, 24]","[24, 24]"
5050,16,"[66, 66]","[24, 24]","[24, 24]"
3070,48,"[61, 61]","[24, 24]","[24, 24]"
2440,41,"[43, 43]","[24, 24]","[24, 24]"
6220,19,"[83, 83]","[24, 24]","[24, 24]"
6040,27,"[105, 105]","[24, 24]","[24, 24]"
4600,21,"[79, 79]","[24, 24]","[24, 24]"
7480,1,"[12, 12]","[3, 3]","[3, 3]"
2350,35,"[56, 56]","[24, 24]","[24, 24]"
5230,14,"[71, 71]","[24, 24]","[24, 24]"
3790,3,"[19, 19]","[9, 9]","[9, 9]"
100,42,"[11, 11]","[24, 24]","[14, 14]"
6220,31,"[94, 94]","[24, 24]","[24, 24]"
6220,25,"[102, 102]","[24, 24]","[24, 24]"
7570,12,"[101, 101]","[24, 24]","[24, 24]"
2350,21,"[53, 53]","[24, 24]","[24, 24]"
2620,43,"[68, 68]","[24, 24]","[24, 24]"
7480,5,"[68, 68]","[22, 22]","[22, 22]"
4600,25,"[83, 83]","[24, 24]","[24, 24]"
5230,38,"[103, 103]","[24, 24]","[24, 24]"
2350,19,"[34, 34]","[24, 24]","[24, 24]"
6040,23,"[105, 105]","[24, 24]","[24, 24]"
2440,45,"[50, 50]","[24, 24]","[24, 24]"
1450,8,"[18, 18]","[24, 24]","[23, 23]"
5050,12,"[78, 78]","[24, 24]","[24, 24]"
6040,37,"[98, 98]","[24, 24]","[24, 24]"
6130,1,"[9, 9]","[2, 2]","[2, 2]"
4600,31,"[78, 78]","[24, 24]","[24, 24]"
9010,8,"[108, 108]","[24, 24]","[24, 24]"
2620,47,"[57, 57]","[24, 24]","[24, 24]"
2350,25,"[52, 52]","[24, 24]","[24, 24]"
4600,19,"[73, 73]","[24, 24]","[24, 24]"
7570,16,"[103, 103]","[24, 24]","[24, 24]"
6220,21,"[107, 107]","[24, 24]","[24, 24]"
8380,49,"[142, 142]","[24, 24]","[24, 24]"
6220,35,"[103, 103]","[24, 24]","[24, 24]"
100,46,"[39, 39]","[21, 21]","[12, 12]"
5230,10,"[61, 61]","[24, 24]","[24, 24]"
3790,7,"[49, 49]","[24, 24]","[24, 24]"
1450,48,"[29, 29]","[24, 24]","[23, 23]"
2350,31,"[49, 49]","[24, 24]","[24, 24]"
8290,9,"[113, 113]","[24, 24]","[24, 24]"
7930,50,"[153, 153]","[24, 24]","[24, 24]"
6580,27,"[108, 108]","[24, 24]","[24, 24]"
7300,33,"[117, 117]","[24, 24]","[24, 24]"
9460,24,"[143, 143]","[24, 24]","[24, 24]"
910,8,"[14, 14]","[24, 24]","[22, 22]"
3880,1,"[6, 6]","[4, 4]","[4, 4]"
9460,30,"[159, 159]","[24, 24]","[24, 24]"
3700,41,"[89, 89]","[24, 24]","[24, 24]"
5590,16,"[87, 87]","[24, 24]","[24, 24]"
7930,44,"[142, 142]","[24, 24]","[24, 24]"
7300,27,"[114, 114]","[24, 24]","[24, 24]"
6580,33,"[112, 112]","[24, 24]","[24, 24]"
10,38,"[0, 0]","[9, 9]","[3, 3]"
9010,46,"[160, 160]","[24, 24]","[24, 24]"
2080,41,"[48, 48]","[24, 24]","[24, 24]"
9370,44,"[166, 166]","[24, 24]","[24, 24]"
10,10,"[1, 1]","[13, 13]","[5, 5]"
5860,36,"[107, 107]","[24, 24]","[24, 24]"
9460,18,"[138, 138]","[24, 24]","[24, 24]"
1810,26,"[30, 30]","[24, 24]","[24, 24]"
8200,5,"[52, 52]","[18, 18]","[18, 18]"
1810,32,"[43, 43]","[24, 24]","[24, 24]"
5860,22,"[95, 95]","[24, 24]","[24, 24]"
9370,50,"[178, 178]","[24, 24]","[24, 24]"
2800,17,"[43, 43]","[24, 24]","[24, 24]"
370,41,"[11, 11]","[24, 24]","[18, 18]"
5140,17,"[66, 66]","[24, 24]","[24, 24]"
7840,10,"[95, 95]","[24, 24]","[24, 24]"
3160,49,"[67, 67]","[24, 24]","[24, 24]"
7030,4,"[49, 49]","[20, 20]","[20, 20]"
5320,29,"[79, 79]","[24, 24]","[24, 24]"
460,21,"[10, 10]","[24, 24]","[17, 17]"
7840,38,"[140, 140]","[24, 24]","[24, 24]"
8020,45,"[153, 153]","[24, 24]","[24, 24]"
5680,40,"[111, 111]","[24, 24]","[24, 24]"
5320,15,"[76, 76]","[24, 24]","[24, 24]"
460,35,"[20, 20]","[24, 24]","[18, 18]"
7210,36,"[126, 126]","[24, 24]","[24, 24]"
6490,22,"[108, 108]","[24, 24]","[24, 24]"
2530,11,"[32, 32]","[24, 24]","[24, 24]"
6220,9,"[67, 67]","[24, 24]","[24, 24]"
7660,40,"[141, 141]","[24, 24]","[24, 24]"
3610,50,"[67, 67]","[24, 24]","[24, 24]"
3610,44,"[77, 77]","[24, 24]","[24, 24]"
8650,1,"[9, 9]","[4, 4]","[4, 4]"
2980,4,"[25, 25]","[15, 15]","[12, 12]"
5950,9,"[78, 78]","[24, 24]","[24, 24]"
10000,19,"[145, 145]","[24, 24]","[24, 24]"
9100,43,"[158, 158]","[24, 24]","[24, 24]"
6490,36,"[105, 105]","[24, 24]","[24, 24]"
7210,22,"[106, 106]","[24, 24]","[24, 24]"
4060,39,"[90, 90]","[24, 24]","[24, 24]"
4060,11,"[49, 49]","[24, 24]","[24, 24]"
1900,23,"[40, 40]","[24, 24]","[24, 24]"
1180,49,"[24, 24]","[24, 24]","[24, 24]"
10000,31,"[156, 156]","[24, 24]","[24, 24]"
10000,25,"[153, 153]","[24, 24]","[24, 24]"
1900,37,"[44, 44]","[24, 24]","[24, 24]"
9370,9,"[160, 160]","[24, 24]","[24, 24]"
8650,48,"[166, 166]","[24, 24]","[24, 24]"
2530,39,"[55, 55]","[24, 24]","[24, 24]"
8920,15,"[118, 118]","[24, 24]","[24, 24]"
7750,20,"[116, 116]","[24, 24]","[24, 24]"
2170,13,"[40, 40]","[24, 24]","[24, 24]"
9460,9,"[111, 111]","[24, 24]","[24, 24]"
4690,26,"[83, 83]","[24, 24]","[24, 24]"
4690,32,"[83, 83]","[24, 24]","[24, 24]"
10,5,"[0, 0]","[16, 16]","[6, 6]"
7750,34,"[141, 141]","[24, 24]","[24, 24]"
910,13,"[23, 23]","[24, 24]","[23, 23]"
3250,46,"[71, 71]","[24, 24]","[24, 24]"
8920,29,"[147, 147]","[24, 24]","[24, 24]"
4420,13,"[66, 66]","[24, 24]","[24, 24]"
9280,16,"[118, 118]","[24, 24]","[24, 24]"
190,45,"[11, 11]","[24, 24]","[16, 16]"
730,43,"[16, 16]","[24, 24]","[23, 23]"
